EURUSD_timestamp,open,high,low,close
2020-02-03 23:55:00+00:00,1.10625,1.10626,1.1062,1.10623
2020-02-04 00:00:00+00:00,1.10624,1.10631,1.10622,1.10626
2020-02-04 00:05:00+00:00,1.10626,1.10628,1.10619,1.1062
2020-02-04 00:10:00+00:00,1.10619,1.10621,1.10614,1.10621
2020-02-04 00:15:00+00:00,1.10621,1.10621,1.10614,1.10617
2020-02-04 00:20:00+00:00,1.10617,1.10622,1.10601,1.10604
2020-02-04 00:25:00+00:00,1.10604,1.1061,1.10603,1.10604
2020-02-04 00:30:00+00:00,1.10605,1.10612,1.10603,1.10612
2020-02-04 00:35:00+00:00,1.10612,1.10615,1.10609,1.10614
2020-02-04 00:40:00+00:00,1.10613,1.10615,1.10607,1.10607
2020-02-04 00:45:00+00:00,1.10608,1.10609,1.10601,1.10606
2020-02-04 00:50:00+00:00,1.10606,1.10607,1.10597,1.10597
2020-02-04 00:55:00+00:00,1.10596,1.10611,1.10592,1.1061
2020-02-04 01:00:00+00:00,1.10609,1.10621,1.10592,1.10617
2020-02-04 01:05:00+00:00,1.10616,1.10619,1.10609,1.10609
2020-02-04 01:10:00+00:00,1.10608,1.1061,1.10606,1.10607
2020-02-04 01:15:00+00:00,1.10607,1.1061,1.10603,1.10609
2020-02-04 01:20:00+00:00,1.10608,1.1061,1.10598,1.10598
2020-02-04 01:25:00+00:00,1.10598,1.10603,1.10595,1.10602
2020-02-04 01:30:00+00:00,1.10603,1.10612,1.10602,1.10603
2020-02-04 01:35:00+00:00,1.10604,1.10618,1.10602,1.10614
2020-02-04 01:40:00+00:00,1.10613,1.10616,1.10608,1.10616
2020-02-04 01:45:00+00:00,1.10616,1.10642,1.10616,1.10623
2020-02-04 01:50:00+00:00,1.10623,1.10633,1.10622,1.10622
2020-02-04 01:55:00+00:00,1.10622,1.10623,1.10602,1.10602
2020-02-04 02:00:00+00:00,1.10602,1.10605,1.10576,1.10576
2020-02-04 02:05:00+00:00,1.10575,1.10584,1.10572,1.10574
2020-02-04 02:10:00+00:00,1.10574,1.10574,1.10566,1.10572
2020-02-04 02:15:00+00:00,1.10573,1.10575,1.10568,1.10574
2020-02-04 02:20:00+00:00,1.10574,1.10575,1.10567,1.10568
2020-02-04 02:25:00+00:00,1.10568,1.10575,1.10564,1.10568
2020-02-04 02:30:00+00:00,1.10569,1.10575,1.10561,1.10564
2020-02-04 02:35:00+00:00,1.10565,1.10573,1.10561,1.10561
2020-02-04 02:40:00+00:00,1.10562,1.10563,1.10557,1.1056
2020-02-04 02:45:00+00:00,1.10561,1.10572,1.10561,1.1057
2020-02-04 02:50:00+00:00,1.10569,1.1058,1.10565,1.1058
2020-02-04 02:55:00+00:00,1.1058,1.10587,1.10575,1.10586
2020-02-04 03:00:00+00:00,1.10587,1.10592,1.10582,1.10592
2020-02-04 03:05:00+00:00,1.10592,1.10599,1.10585,1.10586
2020-02-04 03:10:00+00:00,1.10585,1.10585,1.10575,1.10575
2020-02-04 03:15:00+00:00,1.10575,1.1058,1.10572,1.10575
2020-02-04 03:20:00+00:00,1.10574,1.10575,1.10566,1.10573
2020-02-04 03:25:00+00:00,1.10574,1.10576,1.10556,1.10561
2020-02-04 03:30:00+00:00,1.1056,1.1059,1.10557,1.10589
2020-02-04 03:35:00+00:00,1.10589,1.10589,1.10568,1.10568
2020-02-04 03:40:00+00:00,1.10567,1.10577,1.10563,1.10575
2020-02-04 03:45:00+00:00,1.10574,1.10581,1.10574,1.10574
2020-02-04 03:50:00+00:00,1.10575,1.10587,1.1057,1.10586
2020-02-04 03:55:00+00:00,1.10585,1.10586,1.10579,1.1058
2020-02-04 04:00:00+00:00,1.1058,1.10586,1.10574,1.10586
2020-02-04 04:05:00+00:00,1.10585,1.10592,1.10585,1.10589
2020-02-04 04:10:00+00:00,1.10589,1.10594,1.10588,1.10594
2020-02-04 04:15:00+00:00,1.10595,1.10598,1.10588,1.10589
2020-02-04 04:20:00+00:00,1.10588,1.10596,1.10587,1.10595
2020-02-04 04:25:00+00:00,1.10594,1.10603,1.10594,1.106
2020-02-04 04:30:00+00:00,1.106,1.10602,1.10595,1.10598
2020-02-04 04:35:00+00:00,1.10597,1.10608,1.10596,1.10606
2020-02-04 04:40:00+00:00,1.10607,1.10609,1.10607,1.10608
2020-02-04 04:45:00+00:00,1.10607,1.1061,1.10603,1.1061
2020-02-04 04:50:00+00:00,1.10609,1.1061,1.10604,1.10605
2020-02-04 04:55:00+00:00,1.10604,1.10605,1.106,1.106
2020-02-04 05:00:00+00:00,1.106,1.10602,1.10598,1.106
2020-02-04 05:05:00+00:00,1.106,1.106,1.10595,1.10596
2020-02-04 05:10:00+00:00,1.10595,1.10602,1.10595,1.10599
2020-02-04 05:15:00+00:00,1.10598,1.10609,1.10598,1.10609
2020-02-04 05:20:00+00:00,1.10609,1.10612,1.10602,1.10605
2020-02-04 05:25:00+00:00,1.10604,1.10604,1.10602,1.10604
2020-02-04 05:30:00+00:00,1.10604,1.10634,1.10604,1.10624
2020-02-04 05:35:00+00:00,1.10624,1.10624,1.10598,1.10598
2020-02-04 05:40:00+00:00,1.10598,1.10604,1.10596,1.10598
2020-02-04 05:45:00+00:00,1.10598,1.10598,1.10583,1.10584
2020-02-04 05:50:00+00:00,1.10583,1.1059,1.10583,1.10588
2020-02-04 05:55:00+00:00,1.10588,1.10593,1.10578,1.10584
2020-02-04 06:00:00+00:00,1.10583,1.10612,1.10582,1.10609
2020-02-04 06:05:00+00:00,1.10608,1.10614,1.10602,1.1061
2020-02-04 06:10:00+00:00,1.1061,1.1061,1.10597,1.10604
2020-02-04 06:15:00+00:00,1.10604,1.10604,1.106,1.10603
2020-02-04 06:20:00+00:00,1.10603,1.10626,1.10598,1.10624
2020-02-04 06:25:00+00:00,1.10624,1.10624,1.1061,1.10611
2020-02-04 06:30:00+00:00,1.1061,1.10616,1.1061,1.10615
2020-02-04 06:35:00+00:00,1.10614,1.10636,1.10614,1.10634
2020-02-04 06:40:00+00:00,1.10635,1.10636,1.10612,1.10616
2020-02-04 06:45:00+00:00,1.10616,1.1062,1.10591,1.10592
2020-02-04 06:50:00+00:00,1.10593,1.10602,1.10589,1.10602
2020-02-04 06:55:00+00:00,1.10602,1.10605,1.10584,1.10592
2020-02-04 07:00:00+00:00,1.10591,1.10591,1.10556,1.10566
2020-02-04 07:05:00+00:00,1.10566,1.10567,1.10548,1.1055
2020-02-04 07:10:00+00:00,1.1055,1.1055,1.10525,1.10534
2020-02-04 07:15:00+00:00,1.10533,1.10544,1.10524,1.10538
2020-02-04 07:20:00+00:00,1.10538,1.10558,1.10538,1.10544
2020-02-04 07:25:00+00:00,1.10543,1.10544,1.10511,1.10514
2020-02-04 07:30:00+00:00,1.10514,1.10524,1.10504,1.10522
2020-02-04 07:35:00+00:00,1.10522,1.10528,1.10492,1.10504
2020-02-04 07:40:00+00:00,1.10505,1.10512,1.10492,1.10502
2020-02-04 07:45:00+00:00,1.10502,1.10518,1.10492,1.10504
2020-02-04 07:50:00+00:00,1.10504,1.10521,1.10494,1.10521
2020-02-04 07:55:00+00:00,1.10521,1.10526,1.10488,1.10502
2020-02-04 08:00:00+00:00,1.105,1.10524,1.10497,1.10512
2020-02-04 08:05:00+00:00,1.10511,1.1057,1.10503,1.10568
2020-02-04 08:10:00+00:00,1.10567,1.10588,1.10551,1.10562
2020-02-04 08:15:00+00:00,1.10561,1.10587,1.1056,1.10581
2020-02-04 08:20:00+00:00,1.10581,1.10582,1.1055,1.10551
2020-02-04 08:25:00+00:00,1.10552,1.10561,1.10517,1.10553
2020-02-04 08:30:00+00:00,1.10553,1.1057,1.10544,1.10569
2020-02-04 08:35:00+00:00,1.1057,1.1058,1.10548,1.10568
2020-02-04 08:40:00+00:00,1.10569,1.10575,1.10558,1.1056
2020-02-04 08:45:00+00:00,1.1056,1.1056,1.10539,1.10549
2020-02-04 08:50:00+00:00,1.10548,1.10574,1.10525,1.10572
2020-02-04 08:55:00+00:00,1.10572,1.10592,1.10568,1.10578
2020-02-04 09:00:00+00:00,1.10578,1.106,1.10542,1.10599
2020-02-04 09:05:00+00:00,1.10598,1.1061,1.10584,1.10599
2020-02-04 09:10:00+00:00,1.106,1.10609,1.10583,1.10588
2020-02-04 09:15:00+00:00,1.10589,1.10592,1.10574,1.10581
2020-02-04 09:20:00+00:00,1.10582,1.10587,1.10544,1.10554
2020-02-04 09:25:00+00:00,1.10554,1.10573,1.10549,1.10569
2020-02-04 09:30:00+00:00,1.10569,1.1058,1.1055,1.10561
2020-02-04 09:35:00+00:00,1.10561,1.10596,1.10561,1.10595
2020-02-04 09:40:00+00:00,1.10595,1.10602,1.10564,1.1057
2020-02-04 09:45:00+00:00,1.10571,1.10578,1.10561,1.1057
2020-02-04 09:50:00+00:00,1.10571,1.10572,1.10554,1.10554
2020-02-04 09:55:00+00:00,1.10554,1.10572,1.10529,1.10558
2020-02-04 10:00:00+00:00,1.10558,1.10562,1.10539,1.10544
2020-02-04 10:05:00+00:00,1.10544,1.10561,1.10538,1.10555
2020-02-04 10:10:00+00:00,1.10555,1.10571,1.10544,1.10549
2020-02-04 10:15:00+00:00,1.10547,1.10547,1.10513,1.10514
2020-02-04 10:20:00+00:00,1.10514,1.10522,1.105,1.10506
2020-02-04 10:25:00+00:00,1.10504,1.10522,1.10504,1.10521
2020-02-04 10:30:00+00:00,1.1052,1.10524,1.10495,1.10513
2020-02-04 10:35:00+00:00,1.10514,1.10528,1.10509,1.10522
2020-02-04 10:40:00+00:00,1.10523,1.10538,1.10519,1.10535
2020-02-04 10:45:00+00:00,1.10534,1.10548,1.10526,1.10538
2020-02-04 10:50:00+00:00,1.10537,1.10542,1.10527,1.1053
2020-02-04 10:55:00+00:00,1.1053,1.10561,1.1053,1.10556
2020-02-04 11:00:00+00:00,1.10554,1.10582,1.10549,1.10574
2020-02-04 11:05:00+00:00,1.10574,1.10578,1.10556,1.10556
2020-02-04 11:10:00+00:00,1.10556,1.10561,1.10542,1.10548
2020-02-04 11:15:00+00:00,1.10548,1.10558,1.10539,1.10555
2020-02-04 11:20:00+00:00,1.10556,1.10564,1.10544,1.10549
2020-02-04 11:25:00+00:00,1.10548,1.10549,1.10535,1.10544
2020-02-04 11:30:00+00:00,1.10544,1.10547,1.1053,1.10542
2020-02-04 11:35:00+00:00,1.10541,1.1055,1.1053,1.10549
2020-02-04 11:40:00+00:00,1.1055,1.10558,1.10529,1.10548
2020-02-04 11:45:00+00:00,1.10549,1.10551,1.10536,1.10538
2020-02-04 11:50:00+00:00,1.10538,1.1054,1.10532,1.10532
2020-02-04 11:55:00+00:00,1.10531,1.10541,1.10522,1.10541
2020-02-04 12:00:00+00:00,1.1054,1.10542,1.10514,1.10514
2020-02-04 12:05:00+00:00,1.10515,1.10527,1.1047,1.10486
2020-02-04 12:10:00+00:00,1.10487,1.10502,1.10479,1.1049
2020-02-04 12:15:00+00:00,1.10489,1.10502,1.10488,1.10501
2020-02-04 12:20:00+00:00,1.105,1.10518,1.10499,1.10515
2020-02-04 12:25:00+00:00,1.10514,1.10526,1.10504,1.10506
2020-02-04 12:30:00+00:00,1.10507,1.1051,1.10499,1.105
2020-02-04 12:35:00+00:00,1.105,1.10504,1.10462,1.10466
2020-02-04 12:40:00+00:00,1.10466,1.1047,1.10434,1.10447
2020-02-04 12:45:00+00:00,1.10448,1.10468,1.10436,1.10461
2020-02-04 12:50:00+00:00,1.1046,1.10467,1.10432,1.10432
2020-02-04 12:55:00+00:00,1.10434,1.10453,1.10432,1.10442
2020-02-04 13:00:00+00:00,1.10441,1.10461,1.10433,1.10453
2020-02-04 13:05:00+00:00,1.10453,1.10475,1.10453,1.10465
2020-02-04 13:10:00+00:00,1.10466,1.10481,1.1046,1.10478
2020-02-04 13:15:00+00:00,1.10477,1.10504,1.10476,1.10502
2020-02-04 13:20:00+00:00,1.10502,1.10507,1.10474,1.1048
2020-02-04 13:25:00+00:00,1.1048,1.10492,1.1046,1.10492
2020-02-04 13:30:00+00:00,1.10492,1.10508,1.10479,1.10498
2020-02-04 13:35:00+00:00,1.10497,1.10507,1.10476,1.10476
2020-02-04 13:40:00+00:00,1.10476,1.10477,1.10459,1.10468
2020-02-04 13:45:00+00:00,1.10469,1.1049,1.10469,1.10482
2020-02-04 13:50:00+00:00,1.10482,1.10496,1.10473,1.10486
2020-02-04 13:55:00+00:00,1.10485,1.10485,1.10438,1.10444
2020-02-04 14:00:00+00:00,1.10444,1.10463,1.10435,1.10446
2020-02-04 14:05:00+00:00,1.10444,1.10467,1.10439,1.10454
2020-02-04 14:10:00+00:00,1.10455,1.10466,1.10434,1.10463
2020-02-04 14:15:00+00:00,1.10462,1.10467,1.1045,1.10456
2020-02-04 14:20:00+00:00,1.10455,1.10465,1.1044,1.10458
2020-02-04 14:25:00+00:00,1.10458,1.10468,1.10456,1.10465
2020-02-04 14:30:00+00:00,1.10466,1.10467,1.10442,1.10448
2020-02-04 14:35:00+00:00,1.10447,1.10448,1.10422,1.10444
2020-02-04 14:40:00+00:00,1.10443,1.10446,1.10428,1.10439
2020-02-04 14:45:00+00:00,1.10438,1.10445,1.10418,1.10426
2020-02-04 14:50:00+00:00,1.10426,1.1044,1.10408,1.10437
2020-02-04 14:55:00+00:00,1.10438,1.10454,1.10438,1.10446
2020-02-04 15:00:00+00:00,1.10443,1.10484,1.10433,1.10473
2020-02-04 15:05:00+00:00,1.10473,1.10479,1.1044,1.10445
2020-02-04 15:10:00+00:00,1.10445,1.10466,1.10432,1.10441
2020-02-04 15:15:00+00:00,1.10442,1.1046,1.1044,1.1046
2020-02-04 15:20:00+00:00,1.10459,1.10466,1.10438,1.10446
2020-02-04 15:25:00+00:00,1.10445,1.10445,1.10366,1.10374
2020-02-04 15:30:00+00:00,1.10377,1.104,1.10368,1.10378
2020-02-04 15:35:00+00:00,1.10379,1.1039,1.10361,1.10362
2020-02-04 15:40:00+00:00,1.10362,1.10365,1.10331,1.10364
2020-02-04 15:45:00+00:00,1.10364,1.10368,1.10344,1.10354
2020-02-04 15:50:00+00:00,1.10354,1.10413,1.1035,1.10412
2020-02-04 15:55:00+00:00,1.10412,1.10422,1.1038,1.10384
2020-02-04 16:00:00+00:00,1.10384,1.10384,1.1036,1.1038
2020-02-04 16:05:00+00:00,1.10382,1.1039,1.10355,1.10358
2020-02-04 16:10:00+00:00,1.10358,1.10373,1.10354,1.10365
2020-02-04 16:15:00+00:00,1.10365,1.1037,1.10352,1.1036
2020-02-04 16:20:00+00:00,1.1036,1.1036,1.10329,1.1033
2020-02-04 16:25:00+00:00,1.10331,1.10364,1.10331,1.10354
2020-02-04 16:30:00+00:00,1.10354,1.10362,1.10335,1.10358
2020-02-04 16:35:00+00:00,1.10358,1.10365,1.10339,1.1036
2020-02-04 16:40:00+00:00,1.10361,1.10364,1.1035,1.10352
2020-02-04 16:45:00+00:00,1.10351,1.10404,1.1035,1.10403
2020-02-04 16:50:00+00:00,1.10402,1.1041,1.10394,1.1041
2020-02-04 16:55:00+00:00,1.10411,1.10431,1.10409,1.10428
2020-02-04 17:00:00+00:00,1.10428,1.10452,1.10425,1.10442
2020-02-04 17:05:00+00:00,1.10443,1.10445,1.10423,1.10432
2020-02-04 17:10:00+00:00,1.10432,1.10432,1.10405,1.10417
2020-02-04 17:15:00+00:00,1.10416,1.10421,1.10402,1.10412
2020-02-04 17:20:00+00:00,1.10412,1.10412,1.10391,1.10393
2020-02-04 17:25:00+00:00,1.10394,1.1044,1.10393,1.10431
2020-02-04 17:30:00+00:00,1.10431,1.1044,1.10424,1.10424
2020-02-04 17:35:00+00:00,1.10425,1.10425,1.10404,1.10405
2020-02-04 17:40:00+00:00,1.10404,1.10406,1.10383,1.10399
2020-02-04 17:45:00+00:00,1.10399,1.10406,1.10389,1.10391
2020-02-04 17:50:00+00:00,1.10391,1.1041,1.10388,1.10407
2020-02-04 17:55:00+00:00,1.10407,1.10407,1.10367,1.10373
2020-02-04 18:00:00+00:00,1.10372,1.10402,1.10366,1.10402
2020-02-04 18:05:00+00:00,1.104,1.10416,1.10397,1.10414
2020-02-04 18:10:00+00:00,1.10414,1.10436,1.10414,1.10433
2020-02-04 18:15:00+00:00,1.10432,1.10447,1.10426,1.10436
2020-02-04 18:20:00+00:00,1.10435,1.10435,1.10424,1.10425
2020-02-04 18:25:00+00:00,1.10426,1.10427,1.10418,1.10419
2020-02-04 18:30:00+00:00,1.1042,1.10424,1.10412,1.10416
2020-02-04 18:35:00+00:00,1.10416,1.10418,1.10406,1.10406
2020-02-04 18:40:00+00:00,1.10407,1.10414,1.10407,1.10411
2020-02-04 18:45:00+00:00,1.10411,1.10411,1.10393,1.10404
2020-02-04 18:50:00+00:00,1.10405,1.10426,1.10405,1.10422
2020-02-04 18:55:00+00:00,1.10423,1.10423,1.10403,1.10411
2020-02-04 19:00:00+00:00,1.1041,1.10417,1.10408,1.1041
2020-02-04 19:05:00+00:00,1.1041,1.10415,1.10404,1.10415
2020-02-04 19:10:00+00:00,1.10416,1.10416,1.10404,1.10407
2020-02-04 19:15:00+00:00,1.10406,1.10412,1.10405,1.10406
2020-02-04 19:20:00+00:00,1.10406,1.10422,1.10405,1.10421
2020-02-04 19:25:00+00:00,1.10422,1.10428,1.10418,1.10423
2020-02-04 19:30:00+00:00,1.10424,1.10441,1.10423,1.1044
2020-02-04 19:35:00+00:00,1.10441,1.10442,1.10432,1.10439
2020-02-04 19:40:00+00:00,1.10439,1.10441,1.1043,1.10433
2020-02-04 19:45:00+00:00,1.10432,1.10442,1.10432,1.10441
2020-02-04 19:50:00+00:00,1.10441,1.10443,1.10432,1.10443
2020-02-04 19:55:00+00:00,1.10442,1.10446,1.10418,1.1042
2020-02-04 20:00:00+00:00,1.10421,1.10439,1.10421,1.10432
2020-02-04 20:05:00+00:00,1.10433,1.10435,1.10427,1.10428
2020-02-04 20:10:00+00:00,1.10428,1.10436,1.10427,1.10432
2020-02-04 20:15:00+00:00,1.10431,1.10431,1.10414,1.10418
2020-02-04 20:20:00+00:00,1.10418,1.10424,1.10412,1.10418
2020-02-04 20:25:00+00:00,1.10419,1.10436,1.10416,1.10434
2020-02-04 20:30:00+00:00,1.10433,1.10442,1.10432,1.10439
2020-02-04 20:35:00+00:00,1.10439,1.10439,1.10432,1.10432
2020-02-04 20:40:00+00:00,1.10432,1.10443,1.10432,1.10442
2020-02-04 20:45:00+00:00,1.10442,1.10445,1.10427,1.10431
2020-02-04 20:50:00+00:00,1.10432,1.10434,1.10424,1.10427
2020-02-04 20:55:00+00:00,1.10428,1.10447,1.10427,1.10444
2020-02-04 21:00:00+00:00,1.10443,1.10454,1.10442,1.10454
2020-02-04 21:05:00+00:00,1.10454,1.10454,1.1045,1.10453
2020-02-04 21:10:00+00:00,1.10452,1.10455,1.10445,1.10445
2020-02-04 21:15:00+00:00,1.10444,1.10452,1.10441,1.10442
2020-02-04 21:20:00+00:00,1.10441,1.10446,1.10436,1.10445
2020-02-04 21:25:00+00:00,1.10446,1.10458,1.10441,1.10456
2020-02-04 21:30:00+00:00,1.10456,1.10457,1.10453,1.10456
2020-02-04 21:35:00+00:00,1.10455,1.10458,1.10454,1.10456
2020-02-04 21:40:00+00:00,1.10456,1.10456,1.10439,1.1044
2020-02-04 21:45:00+00:00,1.10439,1.10454,1.10439,1.1045
2020-02-04 21:50:00+00:00,1.10452,1.10458,1.10449,1.10449
2020-02-04 21:55:00+00:00,1.10448,1.10449,1.10439,1.10446
2020-02-04 22:00:00+00:00,1.10448,1.10452,1.10448,1.10449
2020-02-04 22:05:00+00:00,1.10449,1.10449,1.10434,1.10437
2020-02-04 22:10:00+00:00,1.10438,1.10445,1.10436,1.10444
2020-02-04 22:15:00+00:00,1.10445,1.10452,1.10425,1.10428
2020-02-04 22:20:00+00:00,1.10427,1.10437,1.10427,1.10434
2020-02-04 22:25:00+00:00,1.10434,1.10437,1.1043,1.10434
2020-02-04 22:30:00+00:00,1.10436,1.10454,1.10434,1.10442
2020-02-04 22:35:00+00:00,1.10442,1.10452,1.10439,1.1044
2020-02-04 22:40:00+00:00,1.1044,1.10442,1.10433,1.10438
2020-02-04 22:45:00+00:00,1.10438,1.10448,1.10434,1.10446
2020-02-04 22:50:00+00:00,1.10448,1.10454,1.10441,1.10448
2020-02-04 22:55:00+00:00,1.10448,1.10454,1.10441,1.10452
2020-02-04 23:00:00+00:00,1.10451,1.10458,1.1045,1.10456
2020-02-04 23:05:00+00:00,1.10456,1.10459,1.10452,1.10455
2020-02-04 23:10:00+00:00,1.10456,1.10457,1.10451,1.10456
2020-02-04 23:15:00+00:00,1.10456,1.10458,1.10456,1.10457
2020-02-04 23:20:00+00:00,1.10456,1.10457,1.10451,1.10452
2020-02-04 23:25:00+00:00,1.10452,1.10453,1.10448,1.10453
2020-02-04 23:30:00+00:00,1.10452,1.10452,1.10446,1.10446
2020-02-04 23:35:00+00:00,1.10447,1.10447,1.10445,1.10446
2020-02-04 23:40:00+00:00,1.10446,1.10452,1.1044,1.10452
2020-02-04 23:45:00+00:00,1.10452,1.10452,1.10445,1.10446
2020-02-04 23:50:00+00:00,1.10445,1.10447,1.10445,1.10446
2020-02-04 23:55:00+00:00,1.10447,1.10447,1.10446,1.10447
