GBPJPY_timestamp,open,high,low,close
2020-02-03 23:55:00+00:00,141.185,141.189,141.164,141.173
2020-02-04 00:00:00+00:00,141.174,141.183,141.0795,141.0985
2020-02-04 00:05:00+00:00,141.099,141.1295,141.0835,141.1295
2020-02-04 00:10:00+00:00,141.13,141.154,141.1235,141.1255
2020-02-04 00:15:00+00:00,141.126,141.1325,141.0925,141.1255
2020-02-04 00:20:00+00:00,141.126,141.1465,141.094,141.098
2020-02-04 00:25:00+00:00,141.099,141.1395,141.0925,141.1235
2020-02-04 00:30:00+00:00,141.124,141.1665,141.112,141.1665
2020-02-04 00:35:00+00:00,141.166,141.1785,141.1315,141.139
2020-02-04 00:40:00+00:00,141.1395,141.1725,141.1395,141.15
2020-02-04 00:45:00+00:00,141.1505,141.151,141.127,141.13
2020-02-04 00:50:00+00:00,141.1295,141.1295,141.064,141.064
2020-02-04 00:55:00+00:00,141.063,141.107,141.06,141.0805
2020-02-04 01:00:00+00:00,141.0815,141.216,141.0625,141.0665
2020-02-04 01:05:00+00:00,141.067,141.07,141.0065,141.0125
2020-02-04 01:10:00+00:00,141.012,141.034,140.968,141.0175
2020-02-04 01:15:00+00:00,141.018,141.0335,140.9905,141.003
2020-02-04 01:20:00+00:00,141.0025,141.079,140.9955,141.0445
2020-02-04 01:25:00+00:00,141.044,141.048,140.977,140.9825
2020-02-04 01:30:00+00:00,140.983,141.0595,140.983,141.053
2020-02-04 01:35:00+00:00,141.0535,141.183,141.0535,141.1455
2020-02-04 01:40:00+00:00,141.145,141.161,141.092,141.11
2020-02-04 01:45:00+00:00,141.1105,141.138,141.1025,141.133
2020-02-04 01:50:00+00:00,141.1335,141.187,141.1325,141.174
2020-02-04 01:55:00+00:00,141.1745,141.238,141.167,141.2115
2020-02-04 02:00:00+00:00,141.2105,141.2105,141.108,141.1285
2020-02-04 02:05:00+00:00,141.128,141.129,141.08,141.0905
2020-02-04 02:10:00+00:00,141.09,141.1085,141.073,141.108
2020-02-04 02:15:00+00:00,141.1085,141.1635,141.1015,141.1095
2020-02-04 02:20:00+00:00,141.109,141.1215,141.075,141.1095
2020-02-04 02:25:00+00:00,141.109,141.142,141.104,141.131
2020-02-04 02:30:00+00:00,141.1305,141.1995,141.1295,141.1885
2020-02-04 02:35:00+00:00,141.1875,141.203,141.1605,141.161
2020-02-04 02:40:00+00:00,141.1605,141.1785,141.152,141.1705
2020-02-04 02:45:00+00:00,141.169,141.184,141.145,141.1595
2020-02-04 02:50:00+00:00,141.159,141.195,141.151,141.1875
2020-02-04 02:55:00+00:00,141.188,141.199,141.166,141.187
2020-02-04 03:00:00+00:00,141.1865,141.193,141.166,141.1805
2020-02-04 03:05:00+00:00,141.1795,141.185,141.1285,141.144
2020-02-04 03:10:00+00:00,141.145,141.1805,141.141,141.176
2020-02-04 03:15:00+00:00,141.1765,141.191,141.147,141.188
2020-02-04 03:20:00+00:00,141.1885,141.218,141.1885,141.2165
2020-02-04 03:25:00+00:00,141.2155,141.2235,141.2035,141.2125
2020-02-04 03:30:00+00:00,141.213,141.276,141.213,141.2365
2020-02-04 03:35:00+00:00,141.237,141.373,141.229,141.3565
2020-02-04 03:40:00+00:00,141.357,141.4135,141.3355,141.355
2020-02-04 03:45:00+00:00,141.3545,141.368,141.2905,141.292
2020-02-04 03:50:00+00:00,141.2915,141.3115,141.2615,141.29
2020-02-04 03:55:00+00:00,141.2905,141.301,141.266,141.296
2020-02-04 04:00:00+00:00,141.2965,141.3375,141.2935,141.3125
2020-02-04 04:05:00+00:00,141.312,141.341,141.3065,141.319
2020-02-04 04:10:00+00:00,141.3195,141.372,141.319,141.3605
2020-02-04 04:15:00+00:00,141.3595,141.387,141.356,141.3745
2020-02-04 04:20:00+00:00,141.374,141.417,141.3735,141.411
2020-02-04 04:25:00+00:00,141.41,141.4855,141.398,141.4695
2020-02-04 04:30:00+00:00,141.469,141.496,141.4345,141.4945
2020-02-04 04:35:00+00:00,141.495,141.556,141.495,141.5165
2020-02-04 04:40:00+00:00,141.5175,141.5325,141.507,141.5115
2020-02-04 04:45:00+00:00,141.511,141.5285,141.5045,141.5135
2020-02-04 04:50:00+00:00,141.514,141.52,141.457,141.458
2020-02-04 04:55:00+00:00,141.4575,141.476,141.4315,141.4395
2020-02-04 05:00:00+00:00,141.439,141.4785,141.423,141.4635
2020-02-04 05:05:00+00:00,141.464,141.4935,141.455,141.4725
2020-02-04 05:10:00+00:00,141.473,141.4735,141.455,141.459
2020-02-04 05:15:00+00:00,141.4585,141.479,141.4545,141.4695
2020-02-04 05:20:00+00:00,141.47,141.567,141.47,141.5545
2020-02-04 05:25:00+00:00,141.554,141.5555,141.5275,141.535
2020-02-04 05:30:00+00:00,141.5355,141.6465,141.533,141.6465
2020-02-04 05:35:00+00:00,141.647,141.691,141.6065,141.6795
2020-02-04 05:40:00+00:00,141.68,141.692,141.626,141.6825
2020-02-04 05:45:00+00:00,141.683,141.7025,141.6615,141.666
2020-02-04 05:50:00+00:00,141.6665,141.6725,141.613,141.631
2020-02-04 05:55:00+00:00,141.6315,141.6585,141.6025,141.6085
2020-02-04 06:00:00+00:00,141.609,141.6845,141.575,141.6625
2020-02-04 06:05:00+00:00,141.662,141.691,141.648,141.655
2020-02-04 06:10:00+00:00,141.6555,141.664,141.6355,141.661
2020-02-04 06:15:00+00:00,141.6615,141.7105,141.6495,141.6685
2020-02-04 06:20:00+00:00,141.668,141.677,141.6545,141.661
2020-02-04 06:25:00+00:00,141.6605,141.701,141.6605,141.6755
2020-02-04 06:30:00+00:00,141.676,141.676,141.6345,141.673
2020-02-04 06:35:00+00:00,141.672,141.7085,141.65,141.673
2020-02-04 06:40:00+00:00,141.6725,141.682,141.6235,141.6275
2020-02-04 06:45:00+00:00,141.6265,141.6265,141.4995,141.5025
2020-02-04 06:50:00+00:00,141.503,141.573,141.503,141.571
2020-02-04 06:55:00+00:00,141.5705,141.6125,141.543,141.543
2020-02-04 07:00:00+00:00,141.5425,141.5435,141.403,141.427
2020-02-04 07:05:00+00:00,141.428,141.4335,141.336,141.3715
2020-02-04 07:10:00+00:00,141.371,141.397,141.3245,141.3625
2020-02-04 07:15:00+00:00,141.362,141.3995,141.3135,141.374
2020-02-04 07:20:00+00:00,141.375,141.3915,141.3305,141.333
2020-02-04 07:25:00+00:00,141.3335,141.338,141.1075,141.151
2020-02-04 07:30:00+00:00,141.1505,141.153,141.011,141.1345
2020-02-04 07:35:00+00:00,141.134,141.1525,141.0485,141.082
2020-02-04 07:40:00+00:00,141.0815,141.082,140.9275,140.9895
2020-02-04 07:45:00+00:00,140.991,141.041,140.9595,141.0105
2020-02-04 07:50:00+00:00,141.011,141.095,140.995,141.0935
2020-02-04 07:55:00+00:00,141.093,141.101,140.9775,141.0285
2020-02-04 08:00:00+00:00,141.0305,141.1605,141.02,141.1515
2020-02-04 08:05:00+00:00,141.152,141.249,141.1435,141.237
2020-02-04 08:10:00+00:00,141.2365,141.2675,141.1635,141.2025
2020-02-04 08:15:00+00:00,141.202,141.338,141.198,141.3115
2020-02-04 08:20:00+00:00,141.3105,141.398,141.2795,141.3315
2020-02-04 08:25:00+00:00,141.331,141.472,141.329,141.4275
2020-02-04 08:30:00+00:00,141.427,141.4295,141.3075,141.313
2020-02-04 08:35:00+00:00,141.3125,141.441,141.307,141.437
2020-02-04 08:40:00+00:00,141.4375,141.5055,141.4375,141.4595
2020-02-04 08:45:00+00:00,141.459,141.484,141.3895,141.4185
2020-02-04 08:50:00+00:00,141.418,141.4755,141.3785,141.445
2020-02-04 08:55:00+00:00,141.4445,141.633,141.4285,141.607
2020-02-04 09:00:00+00:00,141.6075,141.6155,141.5415,141.615
2020-02-04 09:05:00+00:00,141.6155,141.7725,141.615,141.752
2020-02-04 09:10:00+00:00,141.7525,141.7525,141.6595,141.663
2020-02-04 09:15:00+00:00,141.6625,141.6625,141.5625,141.589
2020-02-04 09:20:00+00:00,141.5895,141.6785,141.589,141.67
2020-02-04 09:25:00+00:00,141.6705,141.7265,141.6585,141.71
2020-02-04 09:30:00+00:00,141.7085,141.82,141.6885,141.7305
2020-02-04 09:35:00+00:00,141.7315,141.9455,141.731,141.904
2020-02-04 09:40:00+00:00,141.9045,141.921,141.8115,141.853
2020-02-04 09:45:00+00:00,141.8535,142.0145,141.8535,141.949
2020-02-04 09:50:00+00:00,141.9495,142.0415,141.942,142.0115
2020-02-04 09:55:00+00:00,142.012,142.081,141.9645,141.993
2020-02-04 10:00:00+00:00,141.9935,142.005,141.8825,141.8995
2020-02-04 10:05:00+00:00,141.899,141.958,141.8665,141.944
2020-02-04 10:10:00+00:00,141.9445,141.964,141.8825,141.9375
2020-02-04 10:15:00+00:00,141.938,142.0175,141.915,141.9215
2020-02-04 10:20:00+00:00,141.922,141.933,141.823,141.823
2020-02-04 10:25:00+00:00,141.8235,141.897,141.8235,141.8565
2020-02-04 10:30:00+00:00,141.857,141.874,141.8025,141.817
2020-02-04 10:35:00+00:00,141.8175,141.834,141.7395,141.7555
2020-02-04 10:40:00+00:00,141.7575,141.8485,141.753,141.8465
2020-02-04 10:45:00+00:00,141.8455,141.8545,141.7695,141.7835
2020-02-04 10:50:00+00:00,141.784,141.789,141.7385,141.7525
2020-02-04 10:55:00+00:00,141.753,141.8085,141.715,141.75
2020-02-04 11:00:00+00:00,141.749,141.7995,141.729,141.792
2020-02-04 11:05:00+00:00,141.7915,141.792,141.737,141.7665
2020-02-04 11:10:00+00:00,141.766,141.818,141.7555,141.812
2020-02-04 11:15:00+00:00,141.8125,141.908,141.804,141.8845
2020-02-04 11:20:00+00:00,141.884,141.93,141.877,141.877
2020-02-04 11:25:00+00:00,141.8785,141.88,141.8365,141.843
2020-02-04 11:30:00+00:00,141.8425,141.859,141.8235,141.831
2020-02-04 11:35:00+00:00,141.8305,141.8315,141.7845,141.807
2020-02-04 11:40:00+00:00,141.8075,141.877,141.787,141.866
2020-02-04 11:45:00+00:00,141.8655,141.9095,141.86,141.876
2020-02-04 11:50:00+00:00,141.875,141.875,141.8085,141.821
2020-02-04 11:55:00+00:00,141.8205,141.898,141.8115,141.89
2020-02-04 12:00:00+00:00,141.894,141.901,141.8575,141.8615
2020-02-04 12:05:00+00:00,141.861,141.9395,141.853,141.917
2020-02-04 12:10:00+00:00,141.9175,142.0195,141.912,141.996
2020-02-04 12:15:00+00:00,141.9965,142.0245,141.957,141.9905
2020-02-04 12:20:00+00:00,141.991,142.019,141.9695,141.979
2020-02-04 12:25:00+00:00,141.9795,142.0385,141.9565,142.0015
2020-02-04 12:30:00+00:00,142.001,142.044,141.9485,141.964
2020-02-04 12:35:00+00:00,141.9635,141.9965,141.934,141.9595
2020-02-04 12:40:00+00:00,141.96,142.004,141.953,141.962
2020-02-04 12:45:00+00:00,141.9615,141.9665,141.931,141.95
2020-02-04 12:50:00+00:00,141.9505,142.02,141.948,141.9575
2020-02-04 12:55:00+00:00,141.957,142.006,141.949,142.005
2020-02-04 13:00:00+00:00,142.004,142.0055,141.9355,141.9835
2020-02-04 13:05:00+00:00,141.984,142.0,141.9355,141.98
2020-02-04 13:10:00+00:00,141.981,142.0125,141.975,141.992
2020-02-04 13:15:00+00:00,141.9915,142.0495,141.9845,142.024
2020-02-04 13:20:00+00:00,142.023,142.0495,142.0015,142.0265
2020-02-04 13:25:00+00:00,142.027,142.2915,142.027,142.245
2020-02-04 13:30:00+00:00,142.2455,142.3625,142.222,142.294
2020-02-04 13:35:00+00:00,142.293,142.3045,142.2265,142.284
2020-02-04 13:40:00+00:00,142.283,142.3215,142.235,142.2365
2020-02-04 13:45:00+00:00,142.237,142.3045,142.219,142.222
2020-02-04 13:50:00+00:00,142.2225,142.3105,142.215,142.2895
2020-02-04 13:55:00+00:00,142.289,142.313,142.2425,142.2615
2020-02-04 14:00:00+00:00,142.261,142.3,142.2285,142.2425
2020-02-04 14:05:00+00:00,142.242,142.272,142.2245,142.242
2020-02-04 14:10:00+00:00,142.2425,142.283,142.2105,142.2195
2020-02-04 14:15:00+00:00,142.2185,142.2255,142.134,142.157
2020-02-04 14:20:00+00:00,142.1575,142.1685,142.1325,142.162
2020-02-04 14:25:00+00:00,142.1625,142.197,142.1035,142.1355
2020-02-04 14:30:00+00:00,142.136,142.1575,142.0705,142.096
2020-02-04 14:35:00+00:00,142.0965,142.177,142.079,142.119
2020-02-04 14:40:00+00:00,142.12,142.173,142.1125,142.141
2020-02-04 14:45:00+00:00,142.1405,142.2655,142.1405,142.251
2020-02-04 14:50:00+00:00,142.2515,142.265,142.202,142.2455
2020-02-04 14:55:00+00:00,142.246,142.2795,142.23,142.2685
2020-02-04 15:00:00+00:00,142.269,142.305,142.216,142.2425
2020-02-04 15:05:00+00:00,142.243,142.2845,142.2145,142.2715
2020-02-04 15:10:00+00:00,142.272,142.2785,142.227,142.248
2020-02-04 15:15:00+00:00,142.2475,142.3365,142.24,142.336
2020-02-04 15:20:00+00:00,142.3355,142.3785,142.322,142.3625
2020-02-04 15:25:00+00:00,142.363,142.466,142.3555,142.448
2020-02-04 15:30:00+00:00,142.447,142.475,142.375,142.3945
2020-02-04 15:35:00+00:00,142.395,142.5205,142.395,142.4845
2020-02-04 15:40:00+00:00,142.486,142.5275,142.421,142.44
2020-02-04 15:45:00+00:00,142.4405,142.49,142.432,142.464
2020-02-04 15:50:00+00:00,142.4635,142.518,142.4375,142.5145
2020-02-04 15:55:00+00:00,142.514,142.518,142.36,142.416
2020-02-04 16:00:00+00:00,142.4165,142.432,142.383,142.408
2020-02-04 16:05:00+00:00,142.4075,142.4315,142.3645,142.387
2020-02-04 16:10:00+00:00,142.3875,142.415,142.334,142.3745
2020-02-04 16:15:00+00:00,142.374,142.411,142.3655,142.4
2020-02-04 16:20:00+00:00,142.401,142.4595,142.391,142.443
2020-02-04 16:25:00+00:00,142.4425,142.5515,142.4405,142.531
2020-02-04 16:30:00+00:00,142.5305,142.5535,142.4685,142.475
2020-02-04 16:35:00+00:00,142.4755,142.5115,142.4715,142.485
2020-02-04 16:40:00+00:00,142.486,142.535,142.486,142.511
2020-02-04 16:45:00+00:00,142.5115,142.521,142.479,142.4925
2020-02-04 16:50:00+00:00,142.493,142.5135,142.474,142.484
2020-02-04 16:55:00+00:00,142.4835,142.5465,142.482,142.5365
2020-02-04 17:00:00+00:00,142.536,142.5565,142.5225,142.5475
2020-02-04 17:05:00+00:00,142.547,142.564,142.531,142.561
2020-02-04 17:10:00+00:00,142.5605,142.607,142.559,142.596
2020-02-04 17:15:00+00:00,142.5955,142.6335,142.5785,142.6045
2020-02-04 17:20:00+00:00,142.605,142.652,142.591,142.6135
2020-02-04 17:25:00+00:00,142.614,142.68,142.6035,142.6705
2020-02-04 17:30:00+00:00,142.671,142.6825,142.6395,142.641
2020-02-04 17:35:00+00:00,142.6415,142.667,142.6325,142.6565
2020-02-04 17:40:00+00:00,142.656,142.663,142.6135,142.6305
2020-02-04 17:45:00+00:00,142.631,142.6655,142.6305,142.653
2020-02-04 17:50:00+00:00,142.6535,142.661,142.619,142.6315
2020-02-04 17:55:00+00:00,142.632,142.672,142.6295,142.6505
2020-02-04 18:00:00+00:00,142.6515,142.711,142.641,142.707
2020-02-04 18:05:00+00:00,142.7065,142.7325,142.699,142.705
2020-02-04 18:10:00+00:00,142.7055,142.737,142.6945,142.7145
2020-02-04 18:15:00+00:00,142.715,142.725,142.676,142.69
2020-02-04 18:20:00+00:00,142.6895,142.7235,142.679,142.7215
2020-02-04 18:25:00+00:00,142.721,142.7235,142.6895,142.7035
2020-02-04 18:30:00+00:00,142.704,142.738,142.6935,142.737
2020-02-04 18:35:00+00:00,142.7375,142.7815,142.7375,142.772
2020-02-04 18:40:00+00:00,142.771,142.788,142.7445,142.784
2020-02-04 18:45:00+00:00,142.7845,142.8405,142.7815,142.816
2020-02-04 18:50:00+00:00,142.8165,142.8305,142.7705,142.772
2020-02-04 18:55:00+00:00,142.7715,142.7815,142.7445,142.7715
2020-02-04 19:00:00+00:00,142.7735,142.818,142.7615,142.812
2020-02-04 19:05:00+00:00,142.8125,142.8145,142.79,142.7985
2020-02-04 19:10:00+00:00,142.7995,142.818,142.783,142.806
2020-02-04 19:15:00+00:00,142.8055,142.8165,142.755,142.7645
2020-02-04 19:20:00+00:00,142.765,142.772,142.7485,142.7485
2020-02-04 19:25:00+00:00,142.748,142.778,142.7355,142.762
2020-02-04 19:30:00+00:00,142.7615,142.802,142.7565,142.791
2020-02-04 19:35:00+00:00,142.7905,142.8365,142.7905,142.8285
2020-02-04 19:40:00+00:00,142.828,142.8465,142.818,142.8315
2020-02-04 19:45:00+00:00,142.831,142.831,142.809,142.8115
2020-02-04 19:50:00+00:00,142.811,142.811,142.7865,142.791
2020-02-04 19:55:00+00:00,142.7915,142.7945,142.755,142.756
2020-02-04 20:00:00+00:00,142.7565,142.782,142.751,142.773
2020-02-04 20:05:00+00:00,142.7725,142.782,142.7475,142.751
2020-02-04 20:10:00+00:00,142.7505,142.7815,142.747,142.7735
2020-02-04 20:15:00+00:00,142.774,142.8055,142.7665,142.79
2020-02-04 20:20:00+00:00,142.7895,142.8,142.7745,142.7825
2020-02-04 20:25:00+00:00,142.784,142.8045,142.778,142.7965
2020-02-04 20:30:00+00:00,142.796,142.8015,142.7555,142.756
2020-02-04 20:35:00+00:00,142.7555,142.756,142.732,142.7365
2020-02-04 20:40:00+00:00,142.736,142.7365,142.6735,142.6885
2020-02-04 20:45:00+00:00,142.6895,142.712,142.6735,142.682
2020-02-04 20:50:00+00:00,142.6815,142.692,142.661,142.6775
2020-02-04 20:55:00+00:00,142.677,142.6945,142.6555,142.684
2020-02-04 21:00:00+00:00,142.6835,142.684,142.643,142.646
2020-02-04 21:05:00+00:00,142.6465,142.682,142.6465,142.675
2020-02-04 21:10:00+00:00,142.6755,142.6885,142.657,142.6885
2020-02-04 21:15:00+00:00,142.689,142.689,142.6685,142.678
2020-02-04 21:20:00+00:00,142.6775,142.7045,142.663,142.677
2020-02-04 21:25:00+00:00,142.6765,142.7175,142.674,142.711
2020-02-04 21:30:00+00:00,142.7115,142.7115,142.6945,142.7075
2020-02-04 21:35:00+00:00,142.708,142.7085,142.6925,142.7085
2020-02-04 21:40:00+00:00,142.7065,142.737,142.7035,142.734
2020-02-04 21:45:00+00:00,142.735,142.7365,142.6905,142.6935
2020-02-04 21:50:00+00:00,142.693,142.732,142.691,142.731
2020-02-04 21:55:00+00:00,142.7315,142.746,142.7205,142.7205
2020-02-04 22:00:00+00:00,142.7175,142.748,142.66,142.684
2020-02-04 22:05:00+00:00,142.6815,142.756,142.6595,142.7
2020-02-04 22:10:00+00:00,142.71,142.738,142.702,142.724
2020-02-04 22:15:00+00:00,142.727,142.727,142.6735,142.686
2020-02-04 22:20:00+00:00,142.6865,142.6875,142.683,142.687
2020-02-04 22:25:00+00:00,142.6865,142.6885,142.667,142.673
2020-02-04 22:30:00+00:00,142.6735,142.682,142.673,142.674
2020-02-04 22:35:00+00:00,142.6745,142.6785,142.67,142.676
2020-02-04 22:40:00+00:00,142.6765,142.6765,142.65,142.65
2020-02-04 22:45:00+00:00,142.6495,142.658,142.627,142.6465
2020-02-04 22:50:00+00:00,142.646,142.6495,142.6355,142.637
2020-02-04 22:55:00+00:00,142.638,142.6545,142.6185,142.645
2020-02-04 23:00:00+00:00,142.6435,142.6785,142.6295,142.648
2020-02-04 23:05:00+00:00,142.6485,142.676,142.6485,142.669
2020-02-04 23:10:00+00:00,142.6695,142.683,142.652,142.654
2020-02-04 23:15:00+00:00,142.6545,142.663,142.651,142.66
2020-02-04 23:20:00+00:00,142.6615,142.6885,142.661,142.688
2020-02-04 23:25:00+00:00,142.6885,142.701,142.6845,142.689
2020-02-04 23:30:00+00:00,142.69,142.697,142.6815,142.6845
2020-02-04 23:35:00+00:00,142.686,142.6915,142.6675,142.669
2020-02-04 23:40:00+00:00,142.6695,142.675,142.6405,142.6405
2020-02-04 23:45:00+00:00,142.64,142.645,142.612,142.625
2020-02-04 23:50:00+00:00,142.6245,142.636,142.6,142.6005
2020-02-04 23:55:00+00:00,142.602,142.6305,142.602,142.6155
