date_time,Unnamed: 0,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,Returns,HiddenStates
2020-02-03 00:11:20.010000+00:00,1,3044,1589.285,1589.435,1588.745,1588.88,501910.0,260660.0,1522,797593009.75,-0.0002454257992589891,0
2020-02-03 00:16:18.781000+00:00,2,4566,1588.885,1589.055,1588.495,1589.045,515780.0,268080.0,1522,819459862.5999997,0.00010384134310800583,0
2020-02-03 00:23:50.535000+00:00,3,6088,1589.075,1589.91,1588.605,1589.85,505736.0,284304.0,1522,803678136.1599997,0.0005064653077293304,0
2020-02-03 00:32:25.736000+00:00,4,7610,1589.84,1589.915,1588.065,1588.24,481657.0,246837.0,1522,765425350.59,-0.001013187252550155,1
2020-02-03 00:36:25.858000+00:00,5,9132,1588.23,1588.435,1586.04,1586.165,438649.0,212396.0,1522,696301433.1499999,-0.001307331796374329,1
2020-02-03 00:38:35.169000+00:00,6,10654,1586.17,1586.395,1585.31,1585.325,474733.0,260092.0,1522,752908393.4649996,-0.0005297194817843277,0
2020-02-03 00:41:01.239000+00:00,7,12176,1585.32,1585.67,1584.61,1585.67,484145.0,259100.0,1522,767417582.65,0.0002175973165277509,0
2020-02-03 00:45:19.809000+00:00,8,13698,1585.675,1586.105,1584.655,1584.655,486501.0,246305.0,1522,771431824.6599997,-0.0006403129235515831,0
2020-02-03 00:48:39.780000+00:00,9,15220,1584.65,1585.425,1584.125,1585.255,535994.0,293734.0,1522,849477265.68,0.00037855964817022116,0
2020-02-03 00:53:35.944000+00:00,10,16742,1585.24,1586.18,1585.065,1586.085,460250.0,246460.0,1522,729808751.15,0.0005234380539146134,0
2020-02-03 00:58:46.046000+00:00,11,18264,1586.12,1586.74,1585.76,1586.605,485896.0,271438.0,1522,770742208.7600001,0.00032779755012693067,0
2020-02-03 01:00:25.870000+00:00,12,19786,1586.595,1586.66,1585.29,1585.48,496950.0,248070.0,1522,788156125.3000001,-0.0007093126742618817,1
2020-02-03 01:01:08.920000+00:00,13,21308,1585.485,1586.6,1584.185,1584.225,532980.0,272675.0,1522,844906888.8000003,-0.0007918718401745367,1
2020-02-03 01:02:08.466000+00:00,14,22830,1584.22,1585.31,1583.895,1584.405,479635.0,256125.0,1522,759950608.4499999,0.0001136137701112814,0
2020-02-03 01:03:13.479000+00:00,15,24352,1584.395,1584.535,1582.86,1583.4,521332.0,259753.0,1522,825591593.1049997,-0.0006345087741939635,1
2020-02-03 01:04:28.121000+00:00,16,25874,1583.39,1585.875,1583.24,1585.04,513345.0,289580.0,1522,813388873.5000001,0.0010352098486698961,1
2020-02-03 01:05:55.176000+00:00,17,27396,1584.99,1585.595,1584.51,1585.285,499371.0,274242.0,1522,791575090.3799999,0.00015455828691868947,0
2020-02-03 01:07:39.894000+00:00,18,28918,1585.28,1585.61,1584.29,1584.675,510459.0,268596.0,1522,809073090.8399999,-0.0003848629052288055,0
2020-02-03 01:08:55.343000+00:00,19,30440,1584.685,1585.075,1583.67,1583.72,540760.0,304050.0,1522,856730390.2500002,-0.0006028288953370499,0
2020-02-03 01:09:47.633000+00:00,20,31962,1583.73,1584.38,1582.275,1583.54,501235.0,256255.0,1522,793584673.6999999,-0.00011366291380810396,0
2020-02-03 01:11:01.231000+00:00,21,33484,1583.545,1583.93,1582.285,1583.29,500230.0,255607.0,1522,791910816.9850005,-0.00015788659354585468,0
2020-02-03 01:12:27.164000+00:00,22,35006,1583.28,1583.505,1582.425,1583.39,490665.0,247969.0,1522,776750823.8999999,6.315762883101621e-05,0
2020-02-03 01:14:08.273000+00:00,23,36528,1583.385,1584.415,1583.235,1583.98,507360.0,271040.0,1522,803582916.5500003,0.00037254883819943835,0
2020-02-03 01:15:19.799000+00:00,24,38050,1583.99,1585.21,1583.99,1584.3,471868.0,231383.0,1522,747788017.9650012,0.00020200234896421292,0
2020-02-03 01:16:26.181000+00:00,25,39572,1584.305,1585.73,1584.1,1585.425,543850.0,307110.0,1522,861939293.5000005,0.0007098407888622461,0
2020-02-03 01:17:55.545000+00:00,26,41094,1585.435,1585.44,1584.5,1584.55,532006.0,256755.0,1522,843179703.5750003,-0.0005520548409513383,0
2020-02-03 01:19:43.307000+00:00,27,42616,1584.55,1584.805,1584.185,1584.5,531790.0,279780.0,1522,842625253.1,-3.1555197932566264e-05,0
2020-02-03 01:22:14.202000+00:00,28,44138,1584.52,1585.18,1584.23,1585.085,525940.0,290110.0,1522,833495042.8,0.0003691335027410758,0
2020-02-03 01:23:35.162000+00:00,29,45660,1585.08,1587.43,1585.005,1587.255,533880.0,297290.0,1522,846868192.15,0.0013680755142596165,1
2020-02-03 01:24:47.098000+00:00,30,47182,1587.27,1587.785,1586.905,1586.905,558180.0,285370.0,1522,885954791.9499998,-0.00022053078699156212,0
2020-02-03 01:27:12.770000+00:00,31,48704,1586.885,1587.535,1586.545,1587.45,463130.0,241020.0,1522,735021062.4499999,0.0003433768468587132,0
2020-02-03 01:29:00.112000+00:00,32,50226,1587.445,1588.06,1587.305,1587.905,461430.0,245570.0,1522,732611107.85,0.00028658213214827113,0
2020-02-03 01:30:36.615000+00:00,33,51748,1587.9,1588.105,1586.685,1586.75,580240.0,287730.0,1522,921164337.0249996,-0.0007276381534120618,0
2020-02-03 01:32:05.659000+00:00,34,53270,1586.76,1586.885,1585.79,1585.955,532525.0,291974.0,1522,844830163.4149997,-0.0005011496603931363,0
2020-02-03 01:33:32.519000+00:00,35,54792,1585.965,1586.385,1584.95,1585.04,538215.0,287269.0,1522,853540974.43,-0.0005771059401828464,0
2020-02-03 01:34:37.658000+00:00,36,56314,1585.13,1585.255,1584.005,1584.485,458576.0,230477.0,1522,726706879.7799993,-0.00035021020857858414,0
2020-02-03 01:36:20.550000+00:00,37,57836,1584.475,1585.34,1584.305,1585.05,469620.0,267320.0,1522,744248613.95,0.0003565191777245753,0
2020-02-03 01:38:00.323000+00:00,38,59358,1585.04,1585.325,1583.495,1583.75,494058.0,269143.0,1522,782832539.0700004,-0.0008204999198006031,1
2020-02-03 01:39:46.862000+00:00,39,60880,1583.72,1584.73,1583.58,1584.53,495843.0,300532.0,1522,785509417.2000003,0.0004923807338736126,0
2020-02-03 01:42:17.919000+00:00,40,62402,1584.495,1584.495,1583.685,1583.74,485085.0,261220.0,1522,768414841.4,-0.0004986948816688012,0
2020-02-03 01:44:50.375000+00:00,41,63924,1583.715,1583.815,1582.975,1583.39,516114.0,287330.0,1522,817246076.6699997,-0.0002210202937200024,0
2020-02-03 01:47:11.271000+00:00,42,65446,1583.385,1584.215,1582.975,1583.855,535300.0,309152.0,1522,847661014.2000003,0.0002936305864187708,0
2020-02-03 01:49:33.405000+00:00,43,66968,1583.86,1584.635,1583.585,1583.59,524779.0,298679.0,1522,831292185.425,-0.00016732729415562541,0
2020-02-03 01:52:15.507000+00:00,44,68490,1583.585,1583.88,1582.605,1582.955,520910.0,289970.0,1522,824748165.8000001,-0.00040106804641146005,0
2020-02-03 01:55:43.846000+00:00,45,70012,1583.015,1583.37,1582.68,1582.94,607114.0,333637.0,1522,961068648.745,-9.4759933604277e-06,0
2020-02-03 01:58:50.185000+00:00,46,71534,1582.935,1583.255,1582.44,1582.575,624590.0,347890.0,1522,988636130.6499996,-0.00023061018609459136,0
2020-02-03 02:01:06.278000+00:00,47,73056,1582.57,1583.225,1582.245,1582.67,555978.0,310698.0,1522,879980689.8500001,6.002694895871254e-05,0
2020-02-03 02:03:40.593000+00:00,48,74578,1582.68,1582.875,1581.95,1582.8,607645.0,368040.0,1522,961432669.7050002,8.21363020803347e-05,0
2020-02-03 02:06:22.814000+00:00,49,76100,1582.795,1583.06,1582.59,1582.745,565430.0,311020.0,1522,894972031.7,-3.4749150623756715e-05,0
2020-02-03 02:08:40.428000+00:00,50,77622,1582.755,1583.445,1582.645,1582.755,516949.0,294859.0,1522,818296374.5850005,6.31811720122132e-06,0
2020-02-03 02:11:39.511000+00:00,51,79144,1582.75,1583.67,1582.65,1583.375,531480.0,302500.0,1522,841345756.5,0.00039164532594992973,0
2020-02-03 02:14:05.086000+00:00,52,80666,1583.405,1583.685,1582.9,1583.555,472130.0,223530.0,1522,747504076.9500009,0.00011367475769521482,0
2020-02-03 02:16:53.176000+00:00,53,82188,1583.545,1583.63,1582.665,1583.3,441830.0,214890.0,1522,699457772.0000008,-0.00016104305410334744,0
2020-02-03 02:21:06.384000+00:00,54,83710,1583.305,1583.305,1582.345,1582.735,500480.0,247660.0,1522,792116373.8000003,-0.00035691330386295535,0
2020-02-03 02:26:56.165000+00:00,55,85232,1582.725,1583.335,1582.305,1582.445,518342.0,283280.0,1522,820467141.58,-0.00018324392344922356,0
2020-02-03 02:31:29.692000+00:00,56,86754,1582.45,1583.31,1582.285,1582.895,507420.0,298070.0,1522,803168750.7500002,0.0002843296473881228,0
2020-02-03 02:34:54.278000+00:00,57,88276,1582.885,1583.32,1581.595,1583.21,478657.0,272191.0,1522,757475538.055,0.00019898266231816776,0
2020-02-03 02:37:44.803000+00:00,58,89798,1583.215,1584.07,1583.005,1583.945,508781.0,293702.0,1522,805633833.01,0.0004641389595359399,0
2020-02-03 02:41:20.181000+00:00,59,91320,1583.935,1584.045,1583.4,1583.48,551450.0,284070.0,1522,873332910.3500001,-0.0002936138998338032,0
2020-02-03 02:47:11.342000+00:00,60,92842,1583.485,1583.785,1583.075,1583.55,685485.0,389380.0,1522,1085444736.8249998,4.420545432863222e-05,0
2020-02-03 02:52:39.214000+00:00,61,94364,1583.555,1583.69,1583.03,1583.33,667097.0,383048.0,1522,1056277786.17,-0.00013893800861034813,0
2020-02-03 02:57:50.156000+00:00,62,95886,1583.335,1583.505,1582.625,1582.81,510369.0,298433.0,1522,807927245.7999992,-0.0003284756862776315,0
2020-02-03 03:02:24.182000+00:00,63,97408,1582.805,1582.98,1582.085,1582.785,546776.0,297846.0,1522,865357039.6600001,-1.5794818983670596e-05,0
2020-02-03 03:06:53.561000+00:00,64,98930,1582.78,1583.59,1582.71,1582.81,707495.0,378740.0,1522,1120052065.025,1.5794818983692348e-05,0
2020-02-03 03:10:53.070000+00:00,65,100452,1582.8,1583.05,1582.52,1582.57,506130.0,268790.0,1522,801090991.7000004,-0.0001516405616134509,0
2020-02-03 03:16:22.320000+00:00,66,101974,1582.575,1582.9,1581.655,1581.735,680960.0,335460.0,1522,1077659354.8999996,-0.0005277620326619607,0
2020-02-03 03:18:33.273000+00:00,67,103496,1581.75,1582.12,1581.4,1581.645,541251.0,286576.0,1522,856122555.9299996,-5.690116269569105e-05,0
2020-02-03 03:23:04.687000+00:00,68,105018,1581.66,1581.995,1580.9,1580.92,518728.0,271543.0,1522,820445246.3850001,-0.00045848860826593,0
2020-02-03 03:26:25.539000+00:00,69,106540,1580.905,1581.555,1579.795,1580.36,509573.0,280922.0,1522,805639009.0399996,-0.0003542868748467056,0
2020-02-03 03:29:27.178000+00:00,70,108062,1580.35,1581.31,1580.115,1580.765,561576.0,294538.0,1522,887728692.0100008,0.00025623789139371734,0
2020-02-03 03:33:43.498000+00:00,71,109584,1580.77,1581.22,1580.29,1580.29,453607.0,235391.0,1522,717047972.6149997,-0.00030053257762064896,0
2020-02-03 03:40:08.256000+00:00,72,111106,1580.285,1581.38,1579.93,1581.38,474028.0,266017.0,1522,749221191.0099994,0.0006895090526110461,0
2020-02-03 03:49:58.006000+00:00,73,112628,1581.39,1581.44,1580.21,1580.37,614620.0,319790.0,1522,971629819.55,-0.0006388867142279241,0
2020-02-03 03:58:27.505000+00:00,74,114150,1580.385,1580.63,1579.69,1580.44,560649.0,318313.0,1522,885899788.2750002,4.4292444032816025e-05,0
2020-02-03 04:07:47.747000+00:00,75,115672,1580.45,1580.915,1580.21,1580.745,483723.0,266099.0,1522,764578207.2000003,0.00019296561317748483,0
2020-02-03 04:18:13.371000+00:00,76,117194,1580.72,1581.105,1579.655,1579.98,493846.0,253458.0,1522,780541096.055,-0.0004840661651600469,0
2020-02-03 04:31:38.169000+00:00,77,118716,1579.975,1580.975,1579.75,1580.86,533276.0,301639.0,1522,842786169.2600001,0.0005568140258514929,0
2020-02-03 04:44:23.836000+00:00,78,120238,1580.855,1581.5,1580.155,1581.215,570768.0,324803.0,1522,902385290.41,0.00022453610460940543,0
2020-02-03 04:57:45.705000+00:00,79,121760,1581.2,1581.275,1580.385,1580.935,515095.0,281699.0,1522,814310526.78,-0.00017709469869034943,0
2020-02-03 05:07:19.597000+00:00,80,123282,1580.925,1581.31,1580.585,1580.9,518160.0,286630.0,1522,819157649.75,-2.2139042676946286e-05,0
2020-02-03 05:17:28.199000+00:00,81,124804,1580.905,1581.025,1579.97,1580.05,510870.0,265280.0,1522,807413352.2000003,-0.0005378130122198722,0
2020-02-03 05:25:44.819000+00:00,82,126326,1580.06,1580.52,1579.81,1580.09,550120.0,263740.0,1522,869258612.7,2.531533413220604e-05,0
2020-02-03 05:30:33.342000+00:00,83,127848,1580.085,1580.675,1579.37,1580.11,565604.0,300993.0,1522,893718962.2749996,1.2657426745302204e-05,0
2020-02-03 05:33:56.229000+00:00,84,129370,1580.12,1581.035,1579.975,1580.705,522457.0,297108.0,1522,825800886.8749998,0.0003764851831113102,0
2020-02-03 05:39:42.494000+00:00,85,130892,1580.71,1580.92,1580.25,1580.25,527950.0,284821.0,1522,834468912.8899999,-0.00028788768150288864,0
2020-02-03 05:46:21.574000+00:00,86,132414,1580.23,1580.69,1580.125,1580.175,526240.0,287230.0,1522,831687467.75,-4.7461971104647195e-05,0
2020-02-03 05:55:56.149000+00:00,87,133936,1580.17,1580.515,1579.675,1579.68,583719.0,305060.0,1522,922351382.4,-0.00031330551816397825,0
2020-02-03 06:02:22.524000+00:00,88,135458,1579.685,1580.335,1579.51,1580.175,599421.0,328737.0,1522,946981141.66,0.00031330551816397944,0
2020-02-03 06:08:59.747000+00:00,89,136980,1580.17,1580.765,1580.01,1580.34,521926.0,289598.0,1522,824901921.975,0.00010441336310680743,0
2020-02-03 06:14:32.235000+00:00,90,138502,1580.345,1580.89,1579.6,1580.8,491396.0,278210.0,1522,776630028.8799998,0.0002910342491930456,0
2020-02-03 06:22:28.149000+00:00,91,140024,1580.795,1580.915,1579.975,1580.19,558642.0,295733.0,1522,882814668.0850004,-0.0003859550378660466,0
2020-02-03 06:31:33.133000+00:00,92,141546,1580.185,1580.275,1579.435,1579.615,511490.0,283240.0,1522,808032764.05,-0.0003639465133746328,0
2020-02-03 06:39:16.967000+00:00,93,143068,1579.62,1580.03,1579.115,1579.94,534333.0,297317.0,1522,844012453.825,0.0002057251740489896,0
2020-02-03 06:45:50.141000+00:00,94,144590,1579.93,1580.6,1579.375,1580.4,487095.0,272827.0,1522,769566253.195,0.00029110792082410504,0
2020-02-03 06:54:18.488000+00:00,95,146112,1580.405,1580.56,1579.895,1580.125,511277.0,268047.0,1522,807918128.4749999,-0.00017402172151399152,0
2020-02-03 07:00:51.337000+00:00,96,147634,1580.13,1580.16,1579.115,1579.9,541814.0,284756.0,1522,855898709.0299999,-0.00014240393691833842,0
2020-02-03 07:03:15.430000+00:00,97,149156,1579.895,1579.975,1577.295,1577.81,536929.0,254138.0,1522,847528829.7150006,-0.001323744298996575,1
2020-02-03 07:06:25.482000+00:00,98,150678,1577.82,1578.66,1577.745,1578.555,502002.0,294817.0,1522,792298701.7750001,0.00047206201680406013,0
2020-02-03 07:10:51.592000+00:00,99,152200,1578.545,1579.21,1578.45,1579.035,437947.0,237258.0,1522,691441654.3699996,0.0003040293411731808,0
2020-02-03 07:15:09.906000+00:00,100,153722,1579.02,1579.16,1577.825,1577.85,486659.0,244262.0,1522,768184879.1899997,-0.0007507400843912022,0
2020-02-03 07:18:28.205000+00:00,101,155244,1577.845,1578.2,1577.18,1577.8,575217.0,299502.0,1522,907546113.765,-3.168919240360673e-05,0
2020-02-03 07:20:23.346000+00:00,102,156766,1577.78,1578.135,1575.98,1576.8,567462.0,284917.0,1522,894876076.5100006,-0.0006339948224787715,0
2020-02-03 07:23:48.923000+00:00,103,158288,1576.79,1577.16,1576.35,1576.53,535814.0,273883.0,1522,844837262.1949999,-0.00017124753873508386,0
2020-02-03 07:27:23.922000+00:00,104,159810,1576.525,1576.75,1575.24,1575.57,592722.0,308124.0,1522,934147286.4599996,-0.0006091177498696331,0
2020-02-03 07:30:58.364000+00:00,105,161332,1575.575,1575.885,1574.89,1575.455,655699.0,376037.0,1522,1033061315.4699998,-7.299212164365361e-05,0
2020-02-03 07:34:15.864000+00:00,106,162854,1575.46,1576.4,1575.165,1575.98,692107.0,401183.0,1522,1090623828.0949998,0.00033318155370910043,0
2020-02-03 07:37:27.471000+00:00,107,164376,1575.975,1576.11,1575.025,1575.14,642740.0,368212.0,1522,1012634954.1050004,-0.0005331437837320824,0
2020-02-03 07:41:22.284000+00:00,108,165898,1575.15,1575.27,1574.555,1574.56,618081.0,344312.0,1522,973470193.73,-0.00036828904756382457,0
2020-02-03 07:44:29.536000+00:00,109,167420,1574.525,1575.105,1573.945,1574.51,474278.0,254663.0,1522,746721186.495,-3.1755407154642185e-05,0
2020-02-03 07:48:48.971000+00:00,110,168942,1574.48,1575.38,1574.155,1574.81,450147.0,254668.0,1522,708908702.4,0.00019051731860033849,0
2020-02-03 07:52:42.206000+00:00,111,170464,1574.855,1575.795,1574.855,1575.685,514750.0,276000.0,1522,810986187.9999999,0.0005554682819672728,0
2020-02-03 07:56:59.182000+00:00,112,171986,1575.675,1576.47,1575.665,1576.08,513982.0,267729.0,1522,810115496.385,0.0002506532067384286,0
2020-02-03 08:01:06.868000+00:00,113,173508,1576.065,1576.77,1575.435,1575.435,472081.0,238554.0,1522,744068528.9300001,-0.00040932694847126025,0
2020-02-03 08:03:49.566000+00:00,114,175030,1575.425,1576.28,1575.415,1576.255,515320.0,283850.0,1522,812136780.7000003,0.0005203557573890251,0
2020-02-03 08:06:59.622000+00:00,115,176552,1576.27,1577.235,1576.095,1577.22,551131.0,313024.0,1522,868967884.0149995,0.0006120232633026332,0
2020-02-03 08:10:22.599000+00:00,116,178074,1577.225,1578.425,1577.04,1578.14,606189.0,346764.0,1522,956327253.6950004,0.0005831347460006094,0
2020-02-03 08:13:26.938000+00:00,117,179596,1578.135,1578.48,1577.68,1578.135,561780.0,308280.0,1522,886503784.4500004,-3.1682917363453577e-06,0
2020-02-03 08:17:00.720000+00:00,118,181118,1578.13,1578.495,1577.785,1577.84,512762.0,277358.0,1522,809178872.5799999,-0.00018694698206374267,0
2020-02-03 08:21:13.077000+00:00,119,182640,1577.85,1578.525,1577.725,1578.485,537029.0,300544.0,1522,847480916.1300001,0.0004087031652178812,0
2020-02-03 08:24:51.977000+00:00,120,184162,1578.495,1579.505,1578.455,1579.42,535943.0,287430.0,1522,846293228.2450002,0.0005921647594353786,0
2020-02-03 08:28:35.901000+00:00,121,185684,1579.415,1579.795,1578.515,1578.545,543485.0,282915.0,1522,858264288.0000002,-0.0005541543509138341,0
2020-02-03 08:33:30.698000+00:00,122,187206,1578.535,1578.78,1578.055,1578.195,528913.0,297043.0,1522,834859075.1749997,-0.000221747753336914,0
2020-02-03 08:38:23.531000+00:00,123,188728,1578.2,1578.885,1577.975,1577.99,484144.0,258206.0,1522,764227216.8399999,-0.00012990366552548816,0
2020-02-03 08:41:18.008000+00:00,124,190250,1577.985,1578.14,1576.78,1577.305,438839.0,212173.0,1522,692198402.9150013,-0.00043419078771487796,0
2020-02-03 08:45:35.472000+00:00,125,191772,1577.295,1577.48,1576.315,1576.36,466072.0,235287.0,1522,735018354.5500001,-0.0005993027339837246,0
2020-02-03 08:49:18.291000+00:00,126,193294,1576.365,1576.775,1575.34,1575.66,505351.0,266177.0,1522,796546233.3150004,-0.00044415962557833085,0
2020-02-03 08:51:18.595000+00:00,127,194816,1575.65,1575.65,1573.705,1573.705,479616.0,229069.0,1522,755432161.8649997,-0.0012415202754304134,1
2020-02-03 08:53:12.196000+00:00,128,196338,1573.625,1575.19,1573.54,1575.13,579181.0,342878.0,1522,911814406.1850004,0.0009050967086430963,1
2020-02-03 08:56:19.975000+00:00,129,197860,1575.14,1575.83,1575.015,1575.335,524051.0,277186.0,1522,825608903.7799999,0.00013013951927050402,0
2020-02-03 08:59:29.175000+00:00,130,199382,1575.36,1575.665,1574.77,1575.305,524799.0,294789.0,1522,826725732.6550001,-1.9043749841843308e-05,0
2020-02-03 09:02:39.228000+00:00,131,200904,1575.305,1576.725,1575.305,1576.71,513890.0,304426.0,1522,809943200.45,0.0008914932784604838,1
2020-02-03 09:06:48.429000+00:00,132,202426,1576.715,1576.85,1576.165,1576.265,542637.0,287583.0,1522,855424146.7,-0.00028227309316102727,0
2020-02-03 09:10:26.564000+00:00,133,203948,1576.26,1577.045,1575.615,1575.615,480850.0,252656.0,1522,757920411.5799999,-0.00041245225656740025,0
2020-02-03 09:13:52.571000+00:00,134,205470,1575.605,1576.295,1575.13,1575.13,509426.0,275036.0,1522,802695666.625,-0.00030786369816061983,0
2020-02-03 09:17:20.639000+00:00,135,206992,1575.125,1576.09,1574.955,1575.91,472550.0,265247.0,1522,744543678.145,0.0004950746521347617,0
2020-02-03 09:21:50.744000+00:00,136,208514,1575.915,1577.025,1575.915,1576.945,545674.0,308845.0,1522,860194626.1,0.000656547819153368,0
2020-02-03 09:25:57.449000+00:00,137,210036,1576.94,1577.525,1576.835,1577.235,560227.0,297151.0,1522,883604010.1350006,0.0001838829748570156,0
2020-02-03 09:30:39.693000+00:00,138,211558,1577.245,1577.715,1576.775,1577.15,516100.0,269200.0,1522,814047787.5,-5.389323118162503e-05,0
2020-02-03 09:35:28.907000+00:00,139,213080,1577.155,1577.755,1577.105,1577.33,618531.0,342931.0,1522,975665566.45,0.00011412340556614422,0
2020-02-03 09:41:47.337000+00:00,140,214602,1577.315,1578.03,1577.28,1577.805,481993.0,258136.0,1522,760478670.92,0.00030109646882854493,0
2020-02-03 09:47:45.448000+00:00,141,216124,1577.81,1578.495,1577.55,1577.785,525119.0,291973.0,1522,828674309.3600001,-1.267591797430976e-05,0
2020-02-03 09:53:58.556000+00:00,142,217646,1577.775,1578.615,1577.485,1578.56,572240.0,338295.0,1522,902947400.775,0.0004910743379285576,0
2020-02-03 09:59:54.465000+00:00,143,219168,1578.575,1579.03,1578.49,1578.875,535520.0,302242.0,1522,845432148.575,0.0001995290487658336,0
2020-02-03 10:04:41.175000+00:00,144,220690,1578.865,1579.35,1578.8,1579.1,511408.0,279430.0,1522,807555846.2649999,0.00014249637845804508,0
2020-02-03 10:10:52.075000+00:00,145,222212,1579.13,1579.42,1578.12,1578.13,660813.0,338314.0,1522,1043326895.055,-0.0006144626970600901,0
2020-02-03 10:16:25.563000+00:00,146,223734,1578.125,1578.37,1577.68,1578.33,654610.0,349410.0,1522,1033010601.45,0.00012672424188338665,0
2020-02-03 10:22:16.128000+00:00,147,225256,1578.34,1578.705,1577.575,1578.63,677041.0,387991.0,1522,1068409371.1800004,0.00019005625722412763,0
2020-02-03 10:30:00.269000+00:00,148,226778,1578.635,1578.725,1577.37,1577.645,630310.0,345860.0,1522,994717679.5,-0.0006241534923142874,1
2020-02-03 10:35:00.252000+00:00,149,228300,1577.65,1579.34,1577.65,1579.09,650186.0,378326.0,1522,1026321180.47,0.0009155029490449304,1
2020-02-03 10:43:13.483000+00:00,150,229822,1579.08,1579.465,1578.72,1579.195,572574.0,314531.0,1522,904162988.29,6.649178274829992e-05,0
2020-02-03 10:50:17.380000+00:00,151,231344,1579.2,1579.45,1578.76,1579.115,523438.0,293318.0,1522,826606767.6200001,-5.0660004886789425e-05,0
2020-02-03 10:54:47.096000+00:00,152,232866,1579.13,1580.65,1579.13,1579.97,605741.0,352315.0,1522,957019140.0849998,0.0005412959897415996,0
2020-02-03 10:59:59.054000+00:00,153,234388,1579.965,1580.955,1579.89,1580.955,542356.0,308011.0,1522,857082251.155,0.0006232353073121865,0
2020-02-03 11:03:49.288000+00:00,154,235910,1580.945,1581.3,1580.13,1580.215,573363.0,301718.0,1522,906384171.345,-0.0004681810934033565,0
2020-02-03 11:08:11.799000+00:00,155,237432,1580.235,1580.41,1579.43,1579.43,579178.0,299078.0,1522,915079239.0299996,-0.0004968912749066544,0
2020-02-03 11:12:00.691000+00:00,156,238954,1579.425,1579.62,1579.035,1579.165,684900.0,357350.0,1522,1081691932.0,-0.00016779612493649686,0
2020-02-03 11:18:15.110000+00:00,157,240476,1579.17,1579.785,1578.995,1579.12,637440.0,361090.0,1522,1006716053.6,-2.8496478312165435e-05,0
2020-02-03 11:24:30.404000+00:00,158,241998,1579.125,1579.62,1578.905,1579.255,571650.0,332900.0,1522,902752651.5,8.548699890448562e-05,0
2020-02-03 11:31:55.313000+00:00,159,243520,1579.275,1579.52,1578.7,1579.045,525650.0,294538.0,1522,830045365.2700001,-0.00013298293405278758,0
2020-02-03 11:41:16.165000+00:00,160,245042,1579.05,1580.49,1578.99,1580.41,542682.0,306702.0,1522,857264061.3199996,0.0008640731296558152,1
2020-02-03 11:48:48.690000+00:00,161,246564,1580.425,1580.455,1578.595,1578.595,590121.0,285704.0,1522,931967507.495,-0.0011490961234400506,1
2020-02-03 11:55:18.343000+00:00,162,248086,1578.605,1579.035,1578.15,1578.325,507261.0,281123.0,1522,800707329.3050001,-0.00017105279871415844,0
